time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max
2020-01-24,3,3.5,6.5,1.7,-2.3,0.0,0.0,0.0,0.0,15.5,26.6
2020-01-25,3,2.3,8.2,-2.7,-7.0,0.0,0.0,0.0,0.0,16.3,29.2
2020-01-26,3,-2.4,2.0,-5.5,-9.9,0.0,0.0,0.0,0.0,12.1,27.4
2020-01-27,3,0.0,6.7,-4.0,-8.8,0.0,0.0,0.0,0.0,11.9,27.0
2020-01-28,3,-2.1,2.5,-5.2,-9.6,0.0,0.0,0.0,0.0,11.0,20.2
2020-01-29,3,-0.8,5.0,-6.2,-10.5,0.0,0.0,0.0,0.0,24.7,36.4
2020-01-30,51,1.2,5.7,-3.1,-8.4,0.2,0.2,0.0,1.0,25.9,51.5
2020-01-31,3,3.4,7.3,0.6,-3.3,0.0,0.0,0.0,0.0,35.9,74.5
2020-02-01,75,4.4,9.0,-3.5,-7.1,3.8,0.2,2.59,4.0,35.5,70.6
2020-02-02,75,-5.9,-2.8,-9.2,-15.0,10.0,0.1,7.0,5.0,15.2,31.7
2020-02-03,71,-9.7,-6.4,-15.7,-20.7,0.1,0.0,0.49,1.0,14.0,31.3
2020-02-04,71,-9.8,-1.4,-19.5,-24.8,0.0,0.0,0.21,0.0,19.3,32.8
2020-02-05,73,-0.2,3.2,-3.4,-9.6,0.4,0.0,0.28,2.0,20.0,39.6
2020-02-06,51,-0.4,3.9,-3.2,-8.6,0.2,0.2,0.0,1.0,18.1,35.3
2020-02-07,3,-1.8,2.4,-4.5,-8.7,0.0,0.0,0.0,0.0,9.8,24.1
2020-02-08,73,-4.8,-2.5,-9.8,-14.5,5.5,0.0,3.92,13.0,18.7,39.6
2020-02-09,71,-3.8,1.3,-11.0,-16.2,0.0,0.0,0.07,0.0,18.4,38.5
2020-02-10,3,-3.2,1.7,-6.1,-11.0,0.0,0.0,0.0,0.0,16.4,31.7
2020-02-11,73,-0.1,5.2,-7.1,-12.8,2.4,0.1,1.75,10.0,23.3,52.9
2020-02-12,3,-8.3,-4.5,-10.8,-15.7,0.0,0.0,0.0,0.0,15.1,34.9
2020-02-13,3,-4.4,5.7,-11.6,-16.4,0.0,0.0,0.0,0.0,10.9,27.4
2020-02-14,73,-1.8,2.6,-5.5,-9.6,1.4,0.0,1.12,4.0,10.0,33.8
2020-02-15,3,-3.3,2.2,-6.8,-10.9,0.0,0.0,0.0,0.0,13.0,29.9
2020-02-16,71,-3.5,2.4,-7.4,-12.1,0.0,0.0,0.07,0.0,9.2,25.9
2020-02-17,71,-11.0,-6.4,-15.9,-20.7,0.2,0.0,0.28,2.0,16.9,33.5
2020-02-18,71,-13.1,-6.7,-16.5,-21.2,0.0,0.0,0.14,0.0,9.7,20.9
2020-02-19,0,-8.5,2.2,-16.2,-21.3,0.0,0.0,0.0,0.0,10.5,21.6
2020-02-20,3,-0.9,8.8,-9.1,-14.3,0.0,0.0,0.0,0.0,19.7,41.0
2020-02-21,3,1.6,8.4,-4.6,-9.2,0.0,0.0,0.0,0.0,16.2,36.4
2020-02-22,73,0.2,4.1,-5.3,-9.7,1.3,0.2,0.77,4.0,15.3,35.3
2020-02-23,73,-2.7,2.3,-6.4,-10.4,3.5,0.0,2.52,8.0,14.9,33.8
2020-02-24,73,-4.7,-2.2,-9.3,-13.9,2.3,0.0,1.68,10.0,12.4,30.2
2020-02-25,3,-6.4,0.8,-12.3,-17.2,0.0,0.0,0.0,0.0,10.4,20.5
2020-02-26,71,0.4,6.5,-3.2,-7.8,0.3,0.0,0.28,2.0,18.4,32.4
2020-02-27,3,3.4,9.2,-2.0,-7.6,0.0,0.0,0.0,0.0,21.3,46.8
2020-02-28,3,5.4,9.3,1.5,-2.8,0.0,0.0,0.0,0.0,20.7,40.3
2020-02-29,71,2.3,4.8,-2.6,-7.9,0.4,0.0,0.42,4.0,25.3,60.1
2020-03-01,3,-1.8,3.7,-7.4,-11.3,0.0,0.0,0.0,0.0,23.6,39.2
2020-03-02,51,3.6,6.9,0.9,-5.1,0.4,0.4,0.0,1.0,28.8,60.8
2020-03-03,71,3.6,7.4,-0.7,-5.0,0.5,0.4,0.07,2.0,28.8,61.9
2020-03-04,3,1.0,4.0,-4.6,-9.2,0.0,0.0,0.0,0.0,27.2,69.8
2020-03-05,3,0.5,8.9,-5.5,-10.1,0.0,0.0,0.0,0.0,13.6,34.9
2020-03-06,71,1.9,10.7,-5.6,-10.8,0.1,0.0,0.14,1.0,17.3,38.5
2020-03-07,73,-10.2,-5.5,-14.9,-20.1,4.6,0.0,3.43,17.0,15.0,32.0
2020-03-08,71,-12.3,-6.4,-19.2,-23.1,0.0,0.0,0.07,0.0,9.1,26.6
2020-03-09,71,-6.4,0.8,-12.8,-17.5,0.0,0.0,0.07,0.0,12.7,29.9
2020-03-10,3,-1.6,4.2,-8.3,-13.3,0.0,0.0,0.0,0.0,24.5,44.3
2020-03-11,71,-0.5,2.7,-5.4,-9.7,0.4,0.2,0.21,3.0,23.5,46.4
2020-03-12,73,-3.7,1.0,-7.1,-12.4,1.8,0.0,1.33,6.0,15.3,33.1
2020-03-13,73,-14.5,-7.0,-20.3,-26.3,5.9,0.0,4.27,23.0,17.1,36.0
2020-03-14,73,-20.4,-18.0,-25.3,-30.8,5.4,0.0,3.85,19.0,17.3,37.1
2020-03-15,3,-18.1,-8.3,-28.7,-34.1,0.0,0.0,0.0,0.0,11.7,18.7
2020-03-16,3,-6.1,3.9,-15.0,-19.7,0.0,0.0,0.0,0.0,9.7,20.2
2020-03-17,3,-3.5,0.4,-7.7,-12.0,0.0,0.0,0.0,0.0,25.3,56.9
2020-03-18,3,-7.5,-4.4,-9.4,-14.9,0.0,0.0,0.0,0.0,14.9,32.0
2020-03-19,71,-9.5,-6.2,-12.5,-17.2,0.0,0.0,0.07,0.0,16.3,33.5
2020-03-20,3,-6.4,3.2,-13.8,-18.8,0.0,0.0,0.0,0.0,16.4,32.4
2020-03-21,71,-2.4,5.0,-9.8,-14.8,0.8,0.0,0.63,5.0,18.3,40.3
2020-03-22,3,0.4,7.0,-5.7,-9.8,0.0,0.0,0.0,0.0,10.4,25.6
2020-03-23,73,1.9,9.3,-2.2,-6.8,1.8,0.5,0.91,6.0,15.6,33.8
2020-03-24,71,-3.2,-1.9,-4.6,-9.1,1.1,0.0,1.05,7.0,15.8,34.2
2020-03-25,71,-3.7,-0.2,-6.8,-11.3,1.4,0.0,1.12,10.0,10.3,23.0
2020-03-26,2,-0.1,7.9,-7.7,-12.8,0.0,0.0,0.0,0.0,22.0,49.7
2020-03-27,3,3.7,9.6,-1.9,-5.7,0.0,0.0,0.0,0.0,18.0,42.1
2020-03-28,3,4.1,9.5,0.9,-3.5,0.0,0.0,0.0,0.0,18.4,35.6
2020-03-29,3,4.1,10.5,-1.5,-6.1,0.0,0.0,0.0,0.0,19.2,43.6
2020-03-30,73,-4.7,-2.0,-8.2,-13.8,2.6,0.0,1.82,11.0,17.3,60.1
2020-03-31,71,-10.4,-8.4,-12.4,-18.2,0.0,0.0,0.07,0.0,15.3,38.5
2020-04-01,71,-12.7,-9.8,-15.1,-21.2,0.0,0.0,0.42,0.0,15.5,33.5
2020-04-02,3,-11.4,-7.2,-17.1,-21.6,0.0,0.0,0.0,0.0,14.3,29.9
2020-04-03,71,-8.9,-5.2,-11.2,-16.1,0.5,0.0,0.98,4.0,14.6,29.2
2020-04-04,71,-7.5,-3.1,-11.9,-16.5,0.5,0.0,0.42,5.0,15.6,32.0
2020-04-05,71,-4.9,-1.3,-7.3,-12.2,0.0,0.0,0.07,0.0,16.2,42.5
2020-04-06,73,-0.9,6.2,-5.3,-9.7,0.6,0.0,0.77,3.0,16.5,39.2
2020-04-07,51,0.9,6.1,-2.5,-6.8,0.4,0.4,0.0,2.0,20.1,48.2
2020-04-08,3,0.2,5.2,-5.0,-9.4,0.0,0.0,0.0,0.0,11.0,26.3
2020-04-09,3,4.2,14.6,-4.4,-8.7,0.0,0.0,0.0,0.0,12.1,23.4
2020-04-10,73,0.9,4.0,-3.3,-6.8,2.6,0.3,1.68,12.0,16.4,33.5
2020-04-11,73,-4.7,-3.1,-8.4,-13.2,3.0,0.0,2.31,11.0,22.0,50.0
2020-04-12,71,-5.9,-2.8,-8.9,-14.0,0.2,0.0,0.77,2.0,22.5,54.7
2020-04-13,3,-2.6,4.9,-10.0,-14.2,0.0,0.0,0.0,0.0,21.1,47.2
2020-04-14,73,2.8,6.5,-0.5,-4.6,4.1,2.5,1.12,8.0,17.4,34.9
2020-04-15,73,-0.5,1.6,-4.2,-8.3,3.5,0.2,2.59,12.0,22.0,45.4
2020-04-16,3,2.5,11.2,-4.6,-8.4,0.0,0.0,0.0,0.0,12.6,23.4
2020-04-17,51,6.3,12.2,2.2,-2.8,1.0,1.0,0.0,3.0,17.0,36.0
2020-04-18,71,2.6,5.4,-0.4,-4.5,0.6,0.2,0.63,4.0,14.4,35.3
2020-04-19,3,6.6,15.3,-2.2,-6.4,0.0,0.0,0.0,0.0,15.0,36.0
2020-04-20,1,11.3,19.3,4.4,-0.1,0.0,0.0,0.0,0.0,14.8,32.4
2020-04-21,3,12.4,19.9,4.7,0.2,0.0,0.0,0.0,0.0,19.5,42.8
2020-04-22,3,9.3,14.6,3.8,0.2,0.0,0.0,0.0,0.0,16.6,42.1
2020-04-23,53,7.5,14.9,1.9,-2.2,1.3,1.3,0.0,2.0,16.8,36.7
2020-04-24,51,7.7,15.0,-0.2,-4.3,0.4,0.4,0.0,3.0,11.5,28.1
2020-04-25,3,8.6,15.8,-0.3,-4.5,0.0,0.0,0.0,0.0,20.1,46.4
2020-04-26,3,9.5,15.2,3.3,-2.5,0.0,0.0,0.0,0.0,22.4,46.8
2020-04-27,51,9.2,16.1,4.2,-0.1,0.2,0.2,0.0,1.0,20.6,50.8
2020-04-28,3,9.5,17.9,0.1,-4.4,0.0,0.0,0.0,0.0,13.6,34.9
2020-04-29,51,12.5,20.7,2.9,-0.5,0.6,0.6,0.0,2.0,17.4,41.0
2020-04-30,51,12.3,19.2,5.6,2.2,0.1,0.1,0.0,1.0,17.4,42.1
2020-05-01,51,8.5,16.3,0.4,-2.7,0.2,0.2,0.0,1.0,7.2,21.2
2020-05-02,3,10.4,19.8,-1.1,-5.2,0.0,0.0,0.0,0.0,14.7,35.3
2020-05-03,3,9.4,16.6,3.0,-0.3,0.0,0.0,0.0,0.0,21.7,50.0
2020-05-04,51,5.3,8.1,1.5,-1.5,1.4,1.4,0.0,8.0,21.5,51.8
2020-05-05,3,8.3,17.6,-1.8,-5.1,0.0,0.0,0.0,0.0,16.1,29.9
2020-05-06,53,9.1,16.4,0.4,-2.9,2.2,2.2,0.0,6.0,19.7,40.0
2020-05-07,55,10.2,17.0,4.7,1.7,5.9,5.9,0.0,8.0,15.8,29.9
2020-05-08,51,6.7,9.9,1.6,-1.5,3.8,3.8,0.0,15.0,25.8,48.2
2020-05-09,51,6.0,11.8,-0.8,-4.3,1.2,1.2,0.0,5.0,14.6,39.2
2020-05-10,73,3.3,6.2,0.4,-3.2,2.7,0.9,1.33,10.0,17.6,38.9
2020-05-11,3,3.5,8.0,-2.3,-6.2,0.0,0.0,0.0,0.0,17.9,40.7
2020-05-12,3,5.3,9.4,0.7,-3.4,0.0,0.0,0.0,0.0,22.2,47.9
2020-05-13,71,8.1,16.8,-0.1,-3.7,0.4,0.3,0.07,4.0,8.4,26.3
2020-05-14,1,9.6,17.3,2.4,-2.3,0.0,0.0,0.0,0.0,22.3,50.8
2020-05-15,53,9.2,18.0,0.6,-3.3,0.8,0.8,0.0,1.0,11.4,29.5
2020-05-16,3,13.3,21.8,2.7,-0.8,0.0,0.0,0.0,0.0,15.9,38.2
2020-05-17,3,14.3,21.7,5.9,2.4,0.0,0.0,0.0,0.0,14.0,34.6
2020-05-18,3,13.9,20.3,7.2,4.6,0.0,0.0,0.0,0.0,12.3,24.5
2020-05-19,53,11.6,14.9,8.8,6.4,2.3,2.3,0.0,7.0,19.7,39.2
2020-05-20,61,9.1,11.0,7.3,5.5,11.0,11.0,0.0,13.0,10.1,25.9
2020-05-21,73,6.0,7.8,4.2,-0.3,49.9,49.0,0.63,23.0,24.7,44.6
2020-05-22,53,4.3,6.5,2.7,0.2,8.1,8.1,0.0,24.0,12.3,27.4
2020-05-23,51,8.3,14.3,3.3,0.8,0.4,0.4,0.0,4.0,13.8,30.6
2020-05-24,3,12.5,20.3,3.1,-0.1,0.0,0.0,0.0,0.0,10.6,20.2
2020-05-25,3,13.8,19.7,6.2,2.9,0.0,0.0,0.0,0.0,13.7,32.4
2020-05-26,53,10.6,16.3,4.5,2.1,1.5,1.5,0.0,3.0,21.6,49.0
2020-05-27,3,10.0,17.2,1.5,-1.9,0.0,0.0,0.0,0.0,13.2,31.0
2020-05-28,3,12.1,19.7,2.0,-1.4,0.0,0.0,0.0,0.0,19.5,43.9
2020-05-29,3,15.1,21.8,7.4,5.5,0.0,0.0,0.0,0.0,12.1,26.6
2020-05-30,3,17.8,25.5,8.4,7.0,0.0,0.0,0.0,0.0,23.3,46.8
2020-05-31,63,14.6,19.2,10.1,8.0,24.2,24.2,0.0,11.0,25.4,58.3
2020-06-01,53,12.5,17.9,7.0,3.6,0.8,0.8,0.0,4.0,14.4,37.4
2020-06-02,3,13.7,21.8,4.5,0.8,0.0,0.0,0.0,0.0,15.1,36.4
2020-06-03,53,12.8,18.3,6.0,3.3,0.9,0.9,0.0,2.0,17.7,40.0
2020-06-04,51,10.7,16.4,3.8,1.0,0.3,0.3,0.0,1.0,8.9,23.4
2020-06-05,51,11.1,18.0,2.2,-0.6,0.4,0.4,0.0,2.0,19.1,42.5
2020-06-06,61,13.2,18.9,8.6,6.5,5.9,5.9,0.0,5.0,13.1,35.6
2020-06-07,61,9.2,11.9,6.2,3.8,18.0,18.0,0.0,22.0,24.0,48.2
2020-06-08,53,10.7,16.3,4.4,1.9,0.5,0.5,0.0,1.0,12.8,25.2
2020-06-09,3,12.1,17.8,6.0,2.4,0.0,0.0,0.0,0.0,16.2,36.7
2020-06-10,2,15.4,22.4,7.4,3.7,0.0,0.0,0.0,0.0,13.4,30.6
2020-06-11,51,16.8,22.9,8.6,5.4,0.1,0.1,0.0,1.0,12.9,27.7
2020-06-12,3,18.2,26.5,10.1,7.9,0.0,0.0,0.0,0.0,17.7,40.3
2020-06-13,63,14.9,20.0,10.2,8.3,13.8,13.8,0.0,7.0,16.7,38.2
2020-06-14,51,13.4,19.0,8.2,5.8,1.9,1.9,0.0,7.0,15.9,38.5
2020-06-15,51,14.2,19.1,9.9,6.4,0.1,0.1,0.0,1.0,18.5,38.9
2020-06-16,53,13.5,18.0,8.1,4.4,0.8,0.8,0.0,2.0,14.1,36.4
2020-06-17,61,11.4,14.4,9.3,6.6,7.3,7.3,0.0,13.0,24.1,53.6
2020-06-18,51,11.4,15.3,8.3,6.6,0.8,0.8,0.0,3.0,14.8,34.2
2020-06-19,53,14.2,21.1,6.3,4.5,0.5,0.5,0.0,1.0,9.2,31.3
2020-06-20,53,16.2,23.8,8.0,6.1,1.0,1.0,0.0,2.0,8.7,24.5
2020-06-21,55,16.7,21.8,11.3,10.5,2.9,2.9,0.0,4.0,12.9,29.9
2020-06-22,3,17.5,24.6,9.0,7.3,0.0,0.0,0.0,0.0,10.5,22.3
2020-06-23,53,19.7,26.4,12.6,11.2,0.6,0.6,0.0,1.0,13.0,33.8
2020-06-24,63,16.2,20.1,11.8,11.1,9.3,9.3,0.0,8.0,12.6,31.3
2020-06-25,3,17.2,24.4,8.7,7.2,0.0,0.0,0.0,0.0,15.5,32.0
2020-06-26,53,17.7,25.6,12.2,10.2,1.5,1.5,0.0,6.0,16.7,38.5
2020-06-27,63,13.3,17.9,9.6,8.1,10.2,10.2,0.0,14.0,12.3,36.0
2020-06-28,61,10.3,13.0,8.1,5.8,15.7,15.7,0.0,21.0,16.9,37.8
2020-06-29,51,12.6,16.2,10.2,7.6,1.8,1.8,0.0,13.0,19.6,38.9
2020-06-30,63,11.3,12.6,9.8,6.4,44.1,44.1,0.0,22.0,21.9,45.0
2020-07-01,55,13.3,19.2,9.5,6.7,4.0,4.0,0.0,10.0,19.9,39.6
2020-07-02,51,14.4,20.0,9.7,7.1,0.9,0.9,0.0,5.0,20.2,40.7
2020-07-03,51,15.9,23.5,7.8,5.1,0.1,0.1,0.0,1.0,14.8,32.8
2020-07-04,53,14.7,19.3,8.3,5.7,1.0,1.0,0.0,2.0,14.4,28.1
2020-07-05,51,14.2,20.5,5.5,3.6,0.1,0.1,0.0,1.0,9.4,20.2
2020-07-06,2,15.7,22.5,7.9,6.7,0.0,0.0,0.0,0.0,9.8,24.1
2020-07-07,63,13.7,18.2,9.7,8.1,5.9,5.9,0.0,8.0,16.9,32.0
2020-07-08,61,13.1,16.8,10.3,7.0,7.9,7.9,0.0,14.0,25.6,54.4
2020-07-09,51,14.8,21.3,7.3,5.8,0.4,0.4,0.0,1.0,12.2,29.9
2020-07-10,3,16.0,22.5,9.0,6.9,0.0,0.0,0.0,0.0,11.9,22.0
2020-07-11,3,17.0,24.2,7.3,5.3,0.0,0.0,0.0,0.0,16.0,36.7
2020-07-12,63,14.8,18.6,9.2,7.5,5.3,5.3,0.0,5.0,12.9,32.8
2020-07-13,53,12.6,17.9,7.3,4.6,0.9,0.9,0.0,1.0,12.9,33.1
2020-07-14,2,15.3,22.7,7.3,3.4,0.0,0.0,0.0,0.0,14.8,30.2
2020-07-15,61,16.2,22.9,10.0,7.1,3.5,3.5,0.0,5.0,13.7,30.6
2020-07-16,55,17.6,25.6,9.9,8.4,1.2,1.2,0.0,1.0,12.3,32.4
2020-07-17,53,15.7,21.0,9.7,8.8,1.2,1.2,0.0,2.0,18.0,22.3
2020-07-18,61,15.8,22.8,8.7,6.8,1.5,1.5,0.0,1.0,10.9,28.1
2020-07-19,61,15.4,20.7,10.7,10.1,5.7,5.7,0.0,10.0,10.2,27.4
2020-07-20,2,16.2,22.8,8.4,6.4,0.0,0.0,0.0,0.0,12.1,26.6
2020-07-21,3,18.0,26.3,9.5,8.5,0.0,0.0,0.0,0.0,12.1,27.4
2020-07-22,51,18.8,25.0,12.4,11.7,0.5,0.5,0.0,2.0,12.0,28.4
2020-07-23,61,18.3,25.8,12.3,11.3,3.9,3.9,0.0,7.0,16.1,39.6
2020-07-24,61,13.6,20.2,8.9,7.8,4.7,4.7,0.0,6.0,11.1,29.2
2020-07-25,3,14.0,21.5,5.7,3.3,0.0,0.0,0.0,0.0,14.1,31.0
2020-07-26,2,16.0,23.5,7.6,5.0,0.0,0.0,0.0,0.0,11.6,20.5
2020-07-27,1,18.8,27.5,9.2,7.7,0.0,0.0,0.0,0.0,16.2,36.4
2020-07-28,3,21.3,32.0,10.6,9.6,0.0,0.0,0.0,0.0,11.6,21.6
2020-07-29,3,21.3,28.2,14.9,13.8,0.0,0.0,0.0,0.0,16.3,31.0
2020-07-30,53,21.0,27.0,16.0,15.6,0.6,0.6,0.0,1.0,17.0,32.4
2020-07-31,51,21.0,27.1,15.3,15.8,0.4,0.4,0.0,1.0,16.9,37.4
2020-08-01,3,20.4,27.5,13.9,12.9,0.0,0.0,0.0,0.0,19.1,42.8
2020-08-02,3,22.0,29.1,14.6,14.1,0.0,0.0,0.0,0.0,12.8,33.1
2020-08-03,55,18.5,27.9,10.4,9.4,1.1,1.1,0.0,1.0,21.3,45.7
2020-08-04,1,17.8,27.2,8.8,7.5,0.0,0.0,0.0,0.0,12.2,29.2
2020-08-05,1,19.9,29.6,9.4,8.2,0.0,0.0,0.0,0.0,16.5,40.3
2020-08-06,3,20.3,28.3,11.1,9.3,0.0,0.0,0.0,0.0,19.8,47.2
2020-08-07,61,15.0,21.1,10.5,8.8,6.5,6.5,0.0,7.0,17.4,37.4
2020-08-08,55,14.4,21.6,8.2,6.2,1.5,1.5,0.0,2.0,22.5,46.4
2020-08-09,2,13.4,22.0,4.3,1.3,0.0,0.0,0.0,0.0,12.6,31.3
2020-08-10,51,17.4,26.2,9.5,6.2,0.1,0.1,0.0,1.0,14.1,25.6
2020-08-11,51,15.5,22.8,8.5,7.4,0.2,0.2,0.0,1.0,16.1,40.0
2020-08-12,61,13.5,19.3,8.0,6.2,3.5,3.5,0.0,5.0,21.0,39.6
2020-08-13,2,13.8,21.8,4.4,1.9,0.0,0.0,0.0,0.0,11.6,25.6
2020-08-14,3,15.2,22.7,6.9,3.6,0.0,0.0,0.0,0.0,15.6,33.1
2020-08-15,3,18.7,27.8,10.6,9.5,0.0,0.0,0.0,0.0,16.9,38.9
2020-08-16,3,20.7,32.3,8.8,7.2,0.0,0.0,0.0,0.0,11.6,29.2
2020-08-17,3,22.8,33.6,13.4,11.9,0.0,0.0,0.0,0.0,18.3,42.5
2020-08-18,3,23.7,34.8,14.0,12.7,0.0,0.0,0.0,0.0,17.9,31.0
2020-08-19,3,20.0,28.7,11.6,9.1,0.0,0.0,0.0,0.0,15.1,32.4
2020-08-20,51,18.9,26.5,13.3,12.5,0.5,0.5,0.0,2.0,13.8,26.6
2020-08-21,3,18.9,29.5,9.8,9.4,0.0,0.0,0.0,0.0,13.6,33.8
2020-08-22,3,19.3,25.3,12.7,11.3,0.0,0.0,0.0,0.0,23.2,50.0
2020-08-23,3,16.3,25.6,6.3,4.3,0.0,0.0,0.0,0.0,14.0,32.8
2020-08-24,3,17.7,30.6,7.7,5.7,0.0,0.0,0.0,0.0,25.1,62.6
2020-08-25,3,16.4,23.9,9.3,7.5,0.0,0.0,0.0,0.0,15.6,38.9
2020-08-26,2,16.8,26.8,7.0,5.5,0.0,0.0,0.0,0.0,9.8,25.9
2020-08-27,51,14.2,20.3,8.9,6.3,0.4,0.4,0.0,2.0,13.0,33.1
2020-08-28,1,17.1,27.8,7.3,4.6,0.0,0.0,0.0,0.0,12.0,37.1
2020-08-29,51,11.4,14.0,7.0,4.3,1.2,1.2,0.0,6.0,23.5,55.1
2020-08-30,51,11.5,20.3,3.4,0.6,0.1,0.1,0.0,1.0,12.5,32.8
2020-08-31,3,13.2,20.9,5.4,3.1,0.0,0.0,0.0,0.0,21.3,38.2
2020-09-01,51,17.9,24.6,12.0,9.1,0.1,0.1,0.0,1.0,22.5,53.6
2020-09-02,51,13.3,17.7,7.4,4.8,1.0,1.0,0.0,3.0,20.7,59.8
2020-09-03,3,13.9,24.1,4.2,2.1,0.0,0.0,0.0,0.0,18.3,35.6
2020-09-04,1,16.8,27.8,6.1,3.7,0.0,0.0,0.0,0.0,12.9,31.7
2020-09-05,2,19.1,31.1,9.1,7.2,0.0,0.0,0.0,0.0,24.0,50.4
2020-09-06,63,11.0,13.9,6.6,3.6,10.7,10.7,0.0,16.0,14.4,24.5
2020-09-07,63,5.9,9.0,1.5,-0.5,14.5,14.5,0.0,18.0,16.8,42.1
2020-09-08,3,9.1,19.8,-0.4,-4.2,0.0,0.0,0.0,0.0,17.3,32.8
2020-09-09,2,13.7,23.5,5.0,2.4,0.0,0.0,0.0,0.0,10.3,21.6
2020-09-10,1,15.9,26.7,6.9,4.5,0.0,0.0,0.0,0.0,10.2,23.8
2020-09-11,1,18.0,28.9,8.5,5.1,0.0,0.0,0.0,0.0,22.6,41.4
2020-09-12,3,12.6,18.6,7.8,5.8,0.0,0.0,0.0,0.0,17.2,38.2
2020-09-13,3,10.5,15.9,6.2,2.7,0.0,0.0,0.0,0.0,13.9,33.5
2020-09-14,3,8.0,11.7,5.9,3.6,0.0,0.0,0.0,0.0,9.0,23.0
2020-09-15,51,8.9,12.3,6.4,5.0,0.4,0.4,0.0,2.0,13.6,31.3
2020-09-16,3,12.0,19.8,7.8,5.0,0.0,0.0,0.0,0.0,12.7,30.2
2020-09-17,0,13.0,22.3,4.8,2.8,0.0,0.0,0.0,0.0,16.3,37.4
2020-09-18,3,12.6,21.6,5.6,3.7,0.0,0.0,0.0,0.0,11.2,26.3
2020-09-19,3,14.9,20.7,8.8,7.4,0.0,0.0,0.0,0.0,13.6,41.4
2020-09-20,53,14.4,19.9,9.2,7.5,2.7,2.7,0.0,7.0,13.6,38.5
2020-09-21,3,12.2,20.9,4.2,1.1,0.0,0.0,0.0,0.0,10.0,17.6
2020-09-22,3,10.2,16.1,5.2,3.0,0.0,0.0,0.0,0.0,15.8,33.5
2020-09-23,3,12.5,22.4,2.9,0.4,0.0,0.0,0.0,0.0,16.7,38.2
2020-09-24,3,14.8,19.7,9.0,4.6,0.0,0.0,0.0,0.0,27.6,62.3
2020-09-25,3,11.1,16.5,5.6,1.9,0.0,0.0,0.0,0.0,19.4,43.6
2020-09-26,3,10.4,16.1,5.9,1.0,0.0,0.0,0.0,0.0,21.9,45.4
2020-09-27,3,9.5,17.0,2.9,-1.5,0.0,0.0,0.0,0.0,15.5,30.2
2020-09-28,3,15.6,25.1,6.6,2.6,0.0,0.0,0.0,0.0,22.7,40.0
2020-09-29,3,14.0,17.5,9.2,6.8,0.0,0.0,0.0,0.0,17.3,38.9
2020-09-30,3,10.4,15.4,4.1,0.2,0.0,0.0,0.0,0.0,9.7,20.2
2020-10-01,3,11.5,24.1,2.4,-1.1,0.0,0.0,0.0,0.0,11.0,20.9
2020-10-02,2,12.6,21.2,6.6,3.7,0.0,0.0,0.0,0.0,11.6,25.6
2020-10-03,1,12.4,23.8,3.1,0.3,0.0,0.0,0.0,0.0,12.0,27.4
2020-10-04,51,15.0,22.9,9.8,6.9,0.3,0.3,0.0,2.0,14.4,28.1
2020-10-05,51,14.0,23.9,5.6,3.4,0.4,0.4,0.0,2.0,19.1,43.9
2020-10-06,3,12.5,16.1,6.6,4.3,0.0,0.0,0.0,0.0,19.2,41.4
2020-10-07,3,9.5,15.4,5.8,2.7,0.0,0.0,0.0,0.0,13.1,28.8
2020-10-08,53,9.5,20.2,3.8,0.8,1.8,1.8,0.0,6.0,19.2,40.7
2020-10-09,3,8.0,13.4,3.5,-0.3,0.0,0.0,0.0,0.0,14.4,35.3
2020-10-10,3,13.6,20.1,8.1,3.1,0.0,0.0,0.0,0.0,21.7,48.6
2020-10-11,51,7.5,12.2,2.7,-1.0,0.2,0.2,0.0,2.0,23.3,54.4
2020-10-12,71,2.7,5.0,0.0,-4.4,1.8,1.7,0.07,6.0,11.5,30.2
2020-10-13,71,0.6,3.7,-2.8,-6.6,1.0,0.5,0.49,4.0,17.7,38.2
2020-10-14,73,1.6,5.5,-0.7,-4.7,3.4,0.2,2.31,8.0,11.5,32.4
2020-10-15,51,1.5,7.1,-2.3,-6.0,0.1,0.1,0.0,1.0,17.9,39.6
2020-10-16,73,0.1,2.7,-3.8,-8.0,9.1,0.0,6.51,18.0,15.8,36.7
2020-10-17,71,-6.2,-3.3,-10.3,-15.0,0.5,0.0,0.49,4.0,17.6,34.2
2020-10-18,71,-6.1,-5.0,-7.1,-11.7,0.2,0.0,0.56,2.0,12.3,27.4
2020-10-19,73,-4.9,-1.0,-7.9,-12.8,2.5,0.0,1.89,10.0,14.5,29.2
2020-10-20,73,-1.6,2.9,-4.1,-8.0,0.6,0.0,0.42,2.0,14.3,27.4
2020-10-21,71,-3.8,-1.2,-9.5,-14.0,1.7,0.0,1.47,9.0,19.3,38.5
2020-10-22,71,-8.2,-6.9,-9.6,-14.1,0.0,0.0,0.14,0.0,9.0,19.1
2020-10-23,73,-9.5,-8.6,-11.1,-16.4,3.3,0.0,2.45,13.0,13.3,27.0
2020-10-24,71,-13.3,-10.0,-18.5,-23.2,0.6,0.0,0.7,4.0,12.3,24.8
2020-10-25,3,-13.9,-6.2,-22.0,-27.4,0.0,0.0,0.0,0.0,16.3,27.7
